smiles	node_id	scenario_id	scenario_description	pathway_id	Confidence_level	Redox_type	Acidity_interval	Location_name	BioReactor_type	InoculumSource_source	TypeOfAeration_type	SludgeRetentionTime_type	OriginalSludgeAmount_amount	TotalSuspendedSolids_start	FinalCompoundConcentration_concentration	Addition_type	Temperature_interval	WWTPPurpose_purpose	CompoundSolutionSolvent_proportion	DissolvedOxygenConcentration_concentration_high	LiquidMatrixSource_source	RateConstant_correction	AerationType_type	BiologicalTreatmentTechnology_type	HalfLife_comment	Nutrients_data	OxygenDemand_influent	NitrogenContent_influent	PhosphorusContent_influent	VolatileTotalSuspendedSolids_start	TransformationProductImportance_importance	DissolvedOrganicCarbon_start
CC(=O)N1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/9de3dccc-4ff5-4ab5-b58d-1e39b35bd92e/node/aa503587-05f5-4dca-80a3-c870358a152c	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/9c7fe466-50eb-4f3e-874c-7c5028bf8f92	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/9de3dccc-4ff5-4ab5-b58d-1e39b35bd92e	3																											
C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)N3CCN(CC3)C(=O)CCC(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/9de3dccc-4ff5-4ab5-b58d-1e39b35bd92e/node/e161f97d-5eda-4303-8dcc-657f949a8dae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e98d55f2-7068-457e-a396-3d21b1678389	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/9de3dccc-4ff5-4ab5-b58d-1e39b35bd92e	3																											
C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)N3CCNCC3	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/9de3dccc-4ff5-4ab5-b58d-1e39b35bd92e/node/bc2735a9-22e6-4661-b75b-0b4c9935145a	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/c87fea0e-9ed5-4216-a1b8-b8643cc823c6	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/9de3dccc-4ff5-4ab5-b58d-1e39b35bd92e	1																											
CNCC(C1=CC=C(C=C1)OCO)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/df091d51-4d7f-4cc3-9e0b-42631fdda6cd	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/983f5561-a7f4-499b-a8db-3f33f2a993c6	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
COC1=CC=C(C=C1)C(C2=CCCCC2)C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/9b9e084d-2d48-44f4-ac3c-726840ddc4cc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2b141124-3985-430b-a43b-c3476673a14a	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
COC1=CC=C(C=C1)C(CN)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/ad5800a0-5592-48bd-9869-a11dffe93ed2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/29ccbf74-e6f3-4ca4-a934-1425d32da83f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
CNCC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/f65667c1-976e-4654-b03c-e90b5c7a00a4	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/94e9ff72-b769-4ad0-bb82-57d3c13890aa	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	1																											
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/651ea8d9-f99f-401c-bd6d-d8079f890a40	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/328b38ee-a2f1-4e51-8fa9-13a674c9b854	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	1																											
CN/C=C(\C1=CC=C(C=C1)OCO)/C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/4f5dfe42-a429-46e7-8fd6-909b52d7e74f	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/d6fc2573-f839-4344-9b47-aaf06fcd2748	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/159234d0-44e5-47dc-a3f0-caf928e5cb1b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3adda125-58a7-4e5a-a698-18edff4fcc75	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
COC1=CC=C(C=C1)C(CNC=O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/788ed703-107d-4adf-a1c2-dffe5b776e43	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8401d1f0-86df-4075-acc5-eb94f3cb5024	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
CC(=O)NCC(C1=CCCCC1)C2=CC=C(C=C2)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95/node/0e6af276-b7c0-4024-b1d1-dc91cd2aa46e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3f608f13-5a07-4b34-a8f4-3222110f1dff	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/b3b99daf-2800-4a2a-8f73-24311ac99f95	3																											
C1=CC(=C(C=C1)N2CCNCC2O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/55e4dcaa-34a0-4458-863b-5c100808f9cd	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/52a946df-fa67-431f-badb-b98acbd340fa	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
CC(=O)N1CCN(CC1)C2=C(C=CC=C2)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/facf21ad-7b96-4b29-804b-5abf00c235bc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/a6981b43-0142-42d6-a8ab-595253f7ff2c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
C1=CC(=C(C=C1)N2CCN(CC2)C=O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/ed639873-38fd-4494-9137-615a39400c4e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/1cc47e5c-8f8c-4e38-a511-b96645afe727	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
C1=CC(=C(C=C1)NCC(=O)O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/66b132e3-6fcb-4f98-803a-1cd71667930d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e056f320-a0eb-4fe9-a820-b35f33473936	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
C1=CC(=C(C=C1)N2CCN(CC2)C(=O)/C=C/C(=O)O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/332a11ee-97f3-4cd9-b12f-598c2341ce53	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/b723c0e7-a454-4439-839a-515f09dbdad5	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
C1=CC(=C(C=C1)N2CCNCC2)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/399a4ab9-1c5f-4c23-bcad-0fccadedc554	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/21c10f01-68c8-4452-abe2-c42c83d5d11b	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	1																											
C1=CC(=C(C=C1)NCCNCC(=O)O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/c595ca34-b369-4d64-8db1-4998c1469c97	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/336291a9-2eab-483f-bdf8-51654ea867a7	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	1																											
C1=CC(=C(C=C1)N2CCN(CC2)C(=O)CC(=O)O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/7b7142a0-7cab-429f-a7b5-39d2fc4baa93	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/71656ca2-be3a-4f5e-b45b-f68e23fea7c4	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
C1=CC(=C(C=C1)N2CCN(CC2)C(=O)CCC(=O)O)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/50b930aa-9896-40b6-a567-92d24795643d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ab35dc46-71c8-43f4-b8a0-5fbc94d960f7	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	1																											
C1=CC(=C(C=C1)N2CCNC(=O)C2)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d/node/17cf0aac-4682-43f3-8d44-7b552f5f1e71	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8f3cebd6-788e-4da1-9a5d-a82269229f7f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/87ab2bb6-ffb2-499d-bf94-150d5fc35a9d	3																											
CNC(=O)CC(C1=CC=CC=C1)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/532ccf11-8281-4cb3-8969-7516e6ae7cd0	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/5a5c3a0b-4c0d-4a76-9829-51da970f3ca3	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
C1=CC=C(C=C1)C(CC(=O)O)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/ad6c605c-ff3c-44b5-b62d-0e46230cf1a8	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/d6802b5d-ec7d-4051-be93-459e95466ece	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
CC(=O)NCCC(C1=CC=CC=C1)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/5020ca25-88ba-458a-b906-a0d4c6e6cd41	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/b821529a-d810-42cc-bd7e-0b6cac71752c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
CN(CCC(C1=CC=CC=C1)C2=NC=CC=C2)C=O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/49800ebc-943d-4d96-a267-444ee1336418	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6413cd61-3026-4558-a274-88a18711c07b	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	1																											
CNCCC(C1=CC=CC=C1)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/ba627a42-c6b8-49f3-93bb-ef15dd09f041	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/aff13dd1-6c5c-43bf-a27c-a143a6b2ec7c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	1																											
CC(=O)N(C)CCC(C1=CC=CC=C1)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/3093360c-e771-40b1-b8af-25fadfe026b9	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/db1e0947-ae57-4c87-87b5-5e2318fe458e	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
C1=CC=C(C=C1)C(CC=O)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/04e4bd33-91eb-4e54-b799-100df00faff1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/d1bf84ff-d4b6-4cce-bebf-6865998cea26	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
C1=CC=C(C=C1)C(CCN)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/e7b73320-9768-4f48-a053-227d5ada293d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/83cdf967-ea9c-4fff-b84e-5d5ee7f1be12	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
CN(CCC(C1=CC=CC=C1)C2=NC=CC=C2)C(=O)CCC(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/a6b6eac8-5862-481f-9594-25f470f0e52f	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/b14a4601-1321-487d-808f-ef17201052ab	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
CN(CCC(C1=CC=CC=C1)C2=NC=CC=C2)C(=O)/C=C/C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/789a9420-2d0e-49b3-96bb-0c678fbd64b1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2693282d-b2cf-4be9-9fd0-fe75c6028110	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
C1=CC=C(C=C1)C(CCNC=O)C2=NC=CC=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3/node/fb922afa-9d31-4f78-8296-0fe9d87deb96	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3b923b24-d9fb-4d5d-861a-34af12ce4669	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/659ae9c9-5f39-4f51-983d-aee6e50a3ce3	3																											
CN(CO)C1=CC=C(C=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2/node/96977e32-2168-4cfe-a11b-084c0661f4b8	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3f75bd5a-1c97-493f-a269-4c5775ebf674	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2	3																											
CNC1=CC=C(C=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2/node/8368b596-0d44-4a01-8734-bb0037922477	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6100ec35-c7ad-4f26-b0a5-28281ccd66cc	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2	1																											
CN(C)C1=CC=C(C=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2/node/ecaaa9e8-84b4-4024-9915-884465d67521	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/a79205a1-280c-4d1e-95fd-9121f0f01c91	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2	1																											
CN(C=O)C1=CC=C(C=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2/node/1d44bebf-f2a3-4a36-b46d-622ccdfe1a2d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/55144bac-230b-4898-a16a-fde46183aa8f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a40d9ae6-5f6f-4bd0-9e2a-ab2bbdd3a6c2	2																											
CC1(C)CON(CC2=C(C=CC=C2)Cl)C1=O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/1ad17e15-1ed9-49b8-a257-e7eca4a9c777/node/26fa11de-3c8b-4398-aebc-3109a7a91fc1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3d17d756-b95e-4e84-aa55-dcd6f13e1a48	DOI: 10.1021/es100970m	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/1ad17e15-1ed9-49b8-a257-e7eca4a9c777		aerob	{'end': 6.2, 'start': 6.2}	pilot scale WWTP (membrane Bioreactor) Duebendorf, Switzerland	amber glass bottle		shaking	sludge age	49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)		7.9												
CC1(C)CON(CC2=CC=CC(=C2Cl)O)C1=O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/1ad17e15-1ed9-49b8-a257-e7eca4a9c777/node/f03e4b31-a1bb-4f0e-8f56-f7dbb4ab4b6b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3d17d756-b95e-4e84-aa55-dcd6f13e1a48	DOI: 10.1021/es100970m	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/1ad17e15-1ed9-49b8-a257-e7eca4a9c777		aerob	{'end': 6.2, 'start': 6.2}	pilot scale WWTP (membrane Bioreactor) Duebendorf, Switzerland	amber glass bottle		shaking	sludge age	49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)		7.9												
CC1(C)CON(CC2=CC=C(C(=C2Cl)O)O)C1=O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/1ad17e15-1ed9-49b8-a257-e7eca4a9c777/node/47859fbe-1bd9-4029-aa78-398631236ded	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3d17d756-b95e-4e84-aa55-dcd6f13e1a48	DOI: 10.1021/es100970m	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/1ad17e15-1ed9-49b8-a257-e7eca4a9c777		aerob	{'end': 6.2, 'start': 6.2}	pilot scale WWTP (membrane Bioreactor) Duebendorf, Switzerland	amber glass bottle		shaking	sludge age	49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)		7.9												
CCNC(=O)C1=C(C=CC=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19/node/0f97bad6-af62-4269-b768-df5dadb456e9	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ed79280d-e48b-46ad-8161-b4dd06773e45	DOI: 10.1021/es101035b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19		aerob	{'end': 6.2, 'start': 6.2}	Duebendorf, Switzerland	amber glass		shaking		49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			nanofiltered ps-MBR effluent											
CCN(CC(=O)O)C(=O)C1=C(C=CC=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19/node/e30ba5ac-d3aa-47fd-9e0e-28fd7be2095d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ed79280d-e48b-46ad-8161-b4dd06773e45	DOI: 10.1021/es101035b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19		aerob	{'end': 6.2, 'start': 6.2}	Duebendorf, Switzerland	amber glass		shaking		49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			nanofiltered ps-MBR effluent											
CCN(CC)C(=O)C1=CC=CC(=C1Cl)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19/node/140837a4-a089-4ea6-a446-3e60bd640a21	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ed79280d-e48b-46ad-8161-b4dd06773e45	DOI: 10.1021/es101035b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19		aerob	{'end': 6.2, 'start': 6.2}	Duebendorf, Switzerland	amber glass		shaking		49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			nanofiltered ps-MBR effluent											
CCN(CC)C(=O)C1=CC=CC=C1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19/node/a772a163-0cfc-418f-9519-a21afabd1e8c	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ed79280d-e48b-46ad-8161-b4dd06773e45	DOI: 10.1021/es101035b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19		aerob	{'end': 6.2, 'start': 6.2}	Duebendorf, Switzerland	amber glass		shaking		49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			nanofiltered ps-MBR effluent											
CCN(CC)C(=O)C1=C(C=CC=C1)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19/node/eeba1e7a-72aa-4dfd-9cce-2a50e5fb5af6	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/b28b2ea8-9398-4e87-8b94-54d84f331e06	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3e5ce832-afe7-4e64-b645-92144b972c19																		sorption corrected & abiotic degradation corrected										
